County_FIPS,County,State,Obesity-2019-Percentage,Access to Exercise Opportunities-2020 & 2022-Percent
31129,Nuckolls County,Nebraska,31,49.938949938949904
38059,Morton County,North Dakota,31,73.17593343546301
40011,Blaine County,Oklahoma,31,61.2249570692616
40015,Caddo County,Oklahoma,31,42.7092224902579
40123,Pontotoc County,Oklahoma,31,59.411532904242705
41071,Yamhill County,Oregon,31,78.2755611667069
42101,Philadelphia County,Pennsylvania,31,100
53035,Kitsap County,Washington,31,86.75198014593029
05091,Miller County,Arkansas,31.1,71.82863849765259
06095,Solano County,California,31.1,96.8094184890108
12003,Baker County,Florida,31.1,49.1524823949892
12005,Bay County,Florida,31.1,71.3873162268286
13153,Houston County,Georgia,31.1,73.4326205594226
13299,Ware County,Georgia,31.1,55.2564067198146
18081,Johnson County,Indiana,31.1,88.6254752264087
19107,Keokuk County,Iowa,31.1,37.5560649855477
19109,Kossuth County,Iowa,31.1,61.4041003506879
20087,Jefferson County,Kansas,31.1,37.363893728223005
21111,Jefferson County,Kentucky,31.1,91.49506557730889
21149,Mclean County,Kentucky,31.1,1.5297202797203
22069,Natchitoches Parish,Louisiana,31.1,70.864987338398
23007,Franklin County,Maine,31.1,39.2415806626833
28101,Newton County,Mississippi,31.1,62.6978535531445
29051,Cole County,Missouri,31.1,59.2916575007441
30111,Yellowstone County,Montana,31.1,82.1885376765757
31123,Morrill County,Nebraska,31.1,73.5236004390779
31155,Saunders County,Nebraska,31.1,49.452374539904795
40043,Dewey County,Oklahoma,31.1,23.1266726137377
42089,Monroe County,Pennsylvania,31.1,80.717888395801
47045,Dyer County,Tennessee,31.1,62.628732914866404
51740,Portsmouth City,Virginia,31.1,89.8003370270132
53021,Franklin County,Washington,31.1,55.4382991038667
01039,Covington County,Alabama,31.2,58.283204684588796
01103,Morgan County,Alabama,31.2,70.621693228867
02150,Kodiak Island Borough,Alaska,31.2,99.2214334783604
10003,New Castle County,Delaware,31.2,93.5404288274965
12019,Clay County,Florida,31.2,78.26983436046649
13229,Pierce County,Georgia,31.2,66.0529519172246
16083,Twin Falls County,Idaho,31.2,71.3579725917864
18085,Kosciusko County,Indiana,31.2,60.6630109670987
21011,Bath County,Kentucky,31.2,36.8392156862745
21047,Christian County,Kentucky,31.2,63.277340957827
21135,Lewis County,Kentucky,31.2,22.2782874617737
28103,Noxubee County,Mississippi,31.2,5.9893048128342
33001,Belknap County,New Hampshire,31.2,72.5751510870418
39091,Logan County,Ohio,31.2,60.0108342361864
40113,Osage County,Oklahoma,31.2,45.789864245493
42043,Dauphin County,Pennsylvania,31.2,86.9707158843719
45051,Horry County,South Carolina,31.2,79.66834648989119
45065,Mccormick County,South Carolina,31.2,69.7774511862272
47025,Claiborne County,Tennessee,31.2,32.4033330212527
54007,Braxton County,West Virginia,31.2,No Data
54019,Fayette County,West Virginia,31.2,53.7788974510966
55039,Fond Du Lac County,Wisconsin,31.2,79.59271847456651
18051,Gibson County,Indiana,31.3,66.7444185271576
19007,Appanoose County,Iowa,31.3,53.9092311439474
19097,Jackson County,Iowa,31.3,61.5858352578907
20051,Ellis County,Kansas,31.3,89.7905578212484
20061,Geary County,Kansas,31.3,79.6238329840224
20181,Sherman County,Kansas,31.3,78.5220178842585
27169,Winona County,Minnesota,31.3,92.2812103641964
29207,Stoddard County,Missouri,31.3,61.8931361607143
32013,Humboldt County,Nevada,31.3,51.2004628290425
36065,Oneida County,New York,31.3,85.83995691976311
38035,Grand Forks County,North Dakota,31.3,88.0114801148011
39051,Fulton County,Ohio,31.3,56.7110715707162
39167,Washington County,Ohio,31.3,73.0571681919325
44007,Providence County,Rhode Island,31.3,97.446351898853
49041,Sevier County,Utah,31.3,53.0062261871573
51015,Augusta County,Virginia,31.3,56.8508265902668
55115,Shawano County,Wisconsin,31.3,49.6979036716323
02170,Matanuska-Susitna Borough,Alaska,31.4,46.6842857276268
13057,Cherokee County,Georgia,31.4,83.55599729952739
19147,Palo Alto County,Iowa,31.4,71.9875500222321
20095,Kingman County,Kansas,31.4,53.105756358768396
20107,Linn County,Kansas,31.4,43.2801584819101
20157,Republic County,Kansas,31.4,49.6362858365426
21123,Larue County,Kentucky,31.4,56.2050178247125
24047,Worcester County,Maryland,31.4,81.5059092642013
27083,Lyon County,Minnesota,31.4,81.993747279275
27093,Meeker County,Minnesota,31.4,56.0854700854701
27101,Murray County,Minnesota,31.4,51.815625382076
27121,Pope County,Minnesota,31.4,65.64379200565969
28071,Lafayette County,Mississippi,31.4,77.1056922222421
31175,Valley County,Nebraska,31.4,69.3274205469327
38039,Griggs County,North Dakota,31.4,45.6634865568083
39027,Clinton County,Ohio,31.4,49.005188252653596
42131,Wyoming County,Pennsylvania,31.4,58.4755840270053
45045,Greenville County,South Carolina,31.4,86.23247972538411
51111,Lunenburg County,Virginia,31.4,57.0375335120643
55065,Lafayette County,Wisconsin,31.4,40.0698332430317
55085,Oneida County,Wisconsin,31.4,71.1031840401638
56005,Campbell County,Wyoming,31.4,84.4830519287203
04011,Greenlee County,Arizona,31.5,70.9714524730733
12047,Hamilton County,Florida,31.5,25.1999428734647
12067,Lafayette County,Florida,31.5,47.4835886214442
12093,Okeechobee County,Florida,31.5,69.4152961356069
13223,Paulding County,Georgia,31.5,67.0676682813454
20175,Seward County,Kansas,31.5,90.53451101802949
22085,Sabine Parish,Louisiana,31.5,38.1494019408711
27059,Isanti County,Minnesota,31.5,42.2997447429197
27137,St. Louis County,Minnesota,31.5,81.8015192452717
28121,Rankin County,Mississippi,31.5,82.5117333520133
29187,St. Francois County,Missouri,31.5,56.3910223842683
31033,Cheyenne County,Nebraska,31.5,66.4448669201521
35013,Doña Ana County,New Mexico,31.5,65.1153893451023
36067,Onondaga County,New York,31.5,97.0240243769359
37051,Cumberland County,North Carolina,31.5,78.1464353146435
38013,Burke County,North Dakota,31.5,25.170377101317598
39135,Preble County,Ohio,31.5,33.613014951584205
47031,Coffee County,Tennessee,31.5,61.0012264851699
55125,Vilas County,Wisconsin,31.5,88.0938950839589
05051,Garland County,Arkansas,31.6,72.4935116789778
05083,Logan County,Arkansas,31.6,64.4881927026643
06053,Monterey County,California,31.6,90.2155864566606
06071,San Bernardino County,California,31.6,86.995875606306
13023,Bleckley County,Georgia,31.6,79.2338869903839
18119,Owen County,Indiana,31.6,38.7739787064397
21029,Bullitt County,Kentucky,31.6,68.7643674665823
21069,Fleming County,Kentucky,31.6,49.774565707465904
21121,Knox County,Kentucky,31.6,33.5574470903852
22047,Iberville Parish,Louisiana,31.6,58.9431566416454
23001,Androscoggin County,Maine,31.6,83.1004417891109
26115,Monroe County,Michigan,31.6,76.5394776789463
27013,Blue Earth County,Minnesota,31.6,81.778851718949
27073,Lac Qui Parle County,Minnesota,31.6,29.4984372674505
28091,Marion County,Mississippi,31.6,45.2190990548668
29013,Bates County,Missouri,31.6,42.4323650417654
30077,Powell County,Montana,31.6,81.2841923409156
31181,Webster County,Nebraska,31.6,63.004418262150196
38093,Stutsman County,North Dakota,31.6,78.7523734543602
39017,Butler County,Ohio,31.6,89.8200877658144
40049,Garvin County,Oklahoma,31.6,39.760679763018395
42005,Armstrong County,Pennsylvania,31.6,76.844931205955
45025,Chesterfield County,South Carolina,31.6,55.9633027522936
47093,Knox County,Tennessee,31.6,78.6901503431314
51061,Fauquier County,Virginia,31.6,56.6080140327797
54085,Ritchie County,West Virginia,31.6,35.0663192799621
01055,Etowah County,Alabama,31.7,60.520515101125305
01133,Winston County,Alabama,31.7,75.696686491079
12035,Flagler County,Florida,31.7,89.06117284057619
12041,Gilchrist County,Florida,31.7,32.613076578593805
12095,Orange County,Florida,31.7,92.5779141035647
12131,Walton County,Florida,31.7,76.7359405085984
18031,Decatur County,Indiana,31.7,55.0695074040496
20021,Cherokee County,Kansas,31.7,54.1163102985229
20197,Wabaunsee County,Kansas,31.7,14.395812127381099
22011,Beauregard Parish,Louisiana,31.7,19.5791950532162
22087,St. Bernard Parish,Louisiana,31.7,69.8656429942418
26015,Barry County,Michigan,31.7,56.616952084968695
29071,Franklin County,Missouri,31.7,65.7047056800596
29143,New Madrid County,Missouri,31.7,45.6796884507728
29225,Webster County,Missouri,31.7,53.3017781757708
31055,Douglas County,Nebraska,31.7,96.9241744593055
31063,Frontier County,Nebraska,31.7,60.7780865422787
36009,Cattaraugus County,New York,31.7,57.0078658394123
36095,Schoharie County,New York,31.7,36.895066298714404
39059,Guernsey County,Ohio,31.7,47.658567043030295
40095,Marshall County,Oklahoma,31.7,59.1562173458725
41059,Umatilla County,Oregon,31.7,57.7608492038714
42049,Erie County,Pennsylvania,31.7,84.738404288309
55009,Brown County,Wisconsin,31.7,92.0443551387959
04009,Graham County,Arizona,31.8,56.9589702333065
04015,Mohave County,Arizona,31.8,56.876122419314804
20101,Lane County,Kansas,31.8,No Data
21009,Barren County,Kentucky,31.8,53.137012476115494
23025,Somerset County,Maine,31.8,36.8563900390277
27045,Fillmore County,Minnesota,31.8,78.6602600339175
27113,Pennington County,Minnesota,31.8,68.0031446540881
33011,Hillsborough County,New Hampshire,31.8,86.63867195350609
39133,Portage County,Ohio,31.8,85.8026713476028
40087,Mcclain County,Oklahoma,31.8,54.8701454562911
45001,Abbeville County,South Carolina,31.8,46.3757974891953
51131,Northampton County,Virginia,31.8,42.7373391955708
51175,Southampton County,Virginia,31.8,19.8877528339631
54087,Roane County,West Virginia,31.8,53.0439121756487
55087,Outagamie County,Wisconsin,31.8,88.2703652237749
05149,Yell County,Arkansas,31.9,45.7928243596703
12053,Hernando County,Florida,31.9,81.44821736112901
13247,Rockdale County,Georgia,31.9,82.6739339531901
18039,Elkhart County,Indiana,31.9,74.6434384463431
18079,Jennings County,Indiana,31.9,35.2406475210951
21233,Webster County,Kentucky,31.9,27.7944226780364
27027,Clay County,Minnesota,31.9,88.0078998132215
27091,Martin County,Minnesota,31.9,63.56054931335831
27145,Stearns County,Minnesota,31.9,79.3356581507594
27153,Todd County,Minnesota,31.9,47.3596706515715
29025,Caldwell County,Missouri,31.9,38.4458309699376
29159,Pettis County,Missouri,31.9,63.066542577943196
31019,Buffalo County,Nebraska,31.9,83.4378244549157
31159,Seward County,Nebraska,31.9,60.3555000283946
36121,Wyoming County,New York,31.9,64.2989316819225
42065,Jefferson County,Pennsylvania,31.9,61.995414906050506
46045,Edmunds County,South Dakota,31.9,0.4014049172102
47063,Hamblen County,Tennessee,31.9,64.1575838385091
47105,Loudon County,Tennessee,31.9,56.79226032139339
51169,Scott County,Virginia,31.9,49.8934000741565
51179,Stafford County,Virginia,31.9,86.6511180357746
01127,Walker County,Alabama,32,40.1977288727006
01129,Washington County,Alabama,32,10.443202495451
12031,Duval County,Florida,32,90.136274103099
12125,Union County,Florida,32,5.3260667616275
13055,Chattooga County,Georgia,32,58.65812136991791
18097,Marion County,Indiana,32,92.1282476619495
24029,Kent County,Maryland,32,43.2232524221273
26081,Kent County,Michigan,32,93.7035505962242
28061,Jasper County,Mississippi,32,29.6389075578909
28131,Stone County,Mississippi,32,76.01592756231929
30105,Valley County,Montana,32,60.1214040643969
37063,Durham County,North Carolina,32,89.7427293409229
38003,Barnes County,North Dakota,32,60.7205381000645
40091,Mcintosh County,Oklahoma,32,51.0374320257642
42133,York County,Pennsylvania,32,77.27577458493819
48457,Tyler County,Texas,32,49.1716334983332
05017,Chicot County,Arkansas,32.1,56.2206112852665
16059,Lemhi County,Idaho,32.1,78.7308753448708
17167,Sangamon County,Illinois,32.1,85.0883403024299
18069,Huntington County,Indiana,32.1,75.5059734875348
18071,Jackson County,Indiana,32.1,75.4544671319032
18083,Knox County,Indiana,32.1,61.8929496720137
19029,Cass County,Iowa,32.1,73.2916888855032
20003,Anderson County,Kansas,32.1,49.3236345074017
21165,Menifee County,Kentucky,32.1,83.935874366105
24025,Harford County,Maryland,32.1,93.28770063313459
27097,Morrison County,Minnesota,32.1,42.7991767127316
29047,Clay County,Missouri,32.1,80.65841672094261
36093,Schenectady County,New York,32.1,89.8855505153074
39171,Williams County,Ohio,32.1,56.767829227534904
41041,Lincoln County,Oregon,32.1,86.9491020934616
45067,Marion County,South Carolina,32.1,41.027310420450306
54027,Hampshire County,West Virginia,32.1,31.7238990170181
04003,Cochise County,Arizona,32.2,68.2503367956189
18163,Vanderburgh County,Indiana,32.2,82.6358973220234
19033,Cerro Gordo County,Iowa,32.2,91.5458993206112
19191,Winneshiek County,Iowa,32.2,74.4045839561535
20169,Saline County,Kansas,32.2,80.2478684418909
27057,Hubbard County,Minnesota,32.2,57.2901049475262
27135,Roseau County,Minnesota,32.2,53.3429000065227
28123,Scott County,Mississippi,32.2,67.4455162558056
29037,Cass County,Missouri,32.2,64.520885888114
30041,Hill County,Montana,32.2,71.83150407750321
31177,Washington County,Nebraska,32.2,45.7991852384376
39153,Summit County,Ohio,32.2,95.3683006802016
42001,Adams County,Pennsylvania,32.2,71.26969148403501
42033,Clearfield County,Pennsylvania,32.2,61.2633747920856
45031,Darlington County,South Carolina,32.2,50.0882282807408
48167,Galveston County,Texas,32.2,85.07051973012591
49011,Davis County,Utah,32.2,91.9785816107357
55105,Rock County,Wisconsin,32.2,87.2958756651414
17019,Champaign County,Illinois,32.3,88.1232846768513
19067,Floyd County,Iowa,32.3,73.8657451846164
20001,Allen County,Kansas,32.3,75.7065304167332
20117,Marshall County,Kansas,32.3,37.6070930464236
21013,Bell County,Kentucky,32.3,87.5212682076607
21085,Grayson County,Kentucky,32.3,20.9689629068887
22015,Bossier Parish,Louisiana,32.3,71.5680487160766
22073,Ouachita Parish,Louisiana,32.3,74.5167365060361
22117,Washington Parish,Louisiana,32.3,47.805908101093195
30087,Rosebud County,Montana,32.3,50.690358986673104
35061,Valencia County,New Mexico,32.3,51.6816481858146
38017,Cass County,North Dakota,32.3,86.6988212979271
39137,Putnam County,Ohio,32.3,53.8678122550869
40109,Oklahoma County,Oklahoma,32.3,93.774896645954
47141,Putnam County,Tennessee,32.3,50.0976782628297
01123,Tallapoosa County,Alabama,32.4,60.25997918230011
05023,Cleburne County,Arkansas,32.4,35.7290275585772
19001,Adair County,Iowa,32.4,34.8185699039488
19043,Clayton County,Iowa,32.4,63.908936220149
21117,Kenton County,Kentucky,32.4,85.29255193299579
21153,Magoffin County,Kentucky,32.4,5.826243877288
21221,Trigg County,Kentucky,32.4,60.19486523006899
22115,Vernon Parish,Louisiana,32.4,55.995897435897405
28003,Alcorn County,Mississippi,32.4,34.7035118019574
28063,Jefferson County,Mississippi,32.4,62.6170798898072
28077,Lawrence County,Mississippi,32.4,No Data
33017,Strafford County,New Hampshire,32.4,90.543131966781
37045,Cleveland County,North Carolina,32.4,65.0328078055447
38025,Dunn County,North Dakota,32.4,35.4334554334554
41011,Coos County,Oregon,32.4,74.6831154029786
51710,Norfolk City,Virginia,32.4,92.2728514106847
54071,Pendleton County,West Virginia,32.4,88.0514406641706
06007,Butte County,California,32.5,85.43745747335
18087,Lagrange County,Indiana,32.5,30.279879345299896
19187,Webster County,Iowa,32.5,79.3994432281954
19189,Winnebago County,Iowa,32.5,85.4293473171645
24023,Garrett County,Maryland,32.5,53.41595500937309
30021,Dawson County,Montana,32.5,83.8255033557047
36013,Chautauqua County,New York,32.5,76.3992573850239
37025,Cabarrus County,North Carolina,32.5,60.679173088164994
39073,Hocking County,Ohio,32.5,74.9162210338681
39159,Union County,Ohio,32.5,75.9174311926605
42087,Mifflin County,Pennsylvania,32.5,63.803827232733
47089,Jefferson County,Tennessee,32.5,47.7314704752848
47109,Mcnairy County,Tennessee,32.5,44.1544885177453
48029,Bexar County,Texas,32.5,88.798471525747
51770,Roanoke City,Virginia,32.5,97.95022547519771
54067,Nicholas County,West Virginia,32.5,48.7522354088766
55111,Sauk County,Wisconsin,32.5,72.8297066739656
01053,Escambia County,Alabama,32.6,38.6457001387491
16047,Gooding County,Idaho,32.6,69.31657904859601
16065,Madison County,Idaho,32.6,89.3334341277191
21145,Mccracken County,Kentucky,32.6,89.1079189686924
24005,Baltimore County,Maryland,32.6,97.2204766334907
27157,Wabasha County,Minnesota,32.6,89.8630008883901
37023,Burke County,North Carolina,32.6,59.7910243233984
37195,Wilson County,North Carolina,32.6,68.1382006498781
39105,Meigs County,Ohio,32.6,43.0751913552454
45041,Florence County,South Carolina,32.6,46.2494254299243
45057,Lancaster County,South Carolina,32.6,63.1863439426762
46029,Codington County,South Dakota,32.6,83.8905560458958
48485,Wichita County,Texas,32.6,70.3896405102435
51031,Campbell County,Virginia,32.6,49.5349755817294
51191,Washington County,Virginia,32.6,63.9250950217855
01067,Henry County,Alabama,32.7,18.4649480928496
05121,Randolph County,Arkansas,32.7,39.1524419794303
18091,Laporte County,Indiana,32.7,62.188992767997696
19039,Clarke County,Iowa,32.7,62.3409930242101
21035,Calloway County,Kentucky,32.7,70.3662776594885
21107,Hopkins County,Kentucky,32.7,57.7284635537063
21203,Rockcastle County,Kentucky,32.7,27.436552971254002
27049,Goodhue County,Minnesota,32.7,85.2107939977302
38043,Kidder County,North Dakota,32.7,17.4603174603175
39013,Belmont County,Ohio,32.7,59.792171075386904
40073,Kingfisher County,Oklahoma,32.7,59.1675447839831
40137,Stephens County,Oklahoma,32.7,67.96816654219569
47055,Giles County,Tennessee,32.7,30.3763263692085
47167,Tipton County,Tennessee,32.7,50.349352140396896
50017,Orange County,Vermont,32.7,47.6995593810841
51165,Rockingham County,Virginia,32.7,50.321764151056
54095,Tyler County,West Virginia,32.7,78.2990496812222
05025,Cleveland County,Arkansas,32.8,1.3509933774834
05037,Cross County,Arkansas,32.8,72.1202400047526
05139,Union County,Arkansas,32.8,59.9426435192298
06103,Tehama County,California,32.8,59.5269562047122
16011,Bingham County,Idaho,32.8,60.8059676612769
18053,Grant County,Indiana,32.8,65.31331553529111
18061,Harrison County,Indiana,32.8,41.5241841932718
20031,Coffey County,Kansas,32.8,48.9114832535885
20203,Wichita County,Kansas,32.8,73.6059479553903
21049,Clark County,Kentucky,32.8,77.4450935843341
21205,Rowan County,Kentucky,32.8,97.4332981915498
26035,Clare County,Michigan,32.8,64.6324863883848
29023,Butler County,Missouri,32.8,67.9681936862094
29043,Christian County,Missouri,32.8,60.1438508813399
29175,Randolph County,Missouri,32.8,49.704644764525
30093,Silver Bow County,Montana,32.8,77.66202715395781
31029,Chase County,Nebraska,32.8,64.4233239147187
31109,Lancaster County,Nebraska,32.8,95.1048951048951
36011,Cayuga County,New York,32.8,78.0951631518204
40021,Cherokee County,Oklahoma,32.8,58.9064956030418
47065,Hamilton County,Tennessee,32.8,84.564467637156
54033,Harrison County,West Virginia,32.8,80.4751141517877
54057,Mineral County,West Virginia,32.8,47.657584081966
05035,Crittenden County,Arkansas,32.9,77.4328841641924
18027,Daviess County,Indiana,32.9,52.76354812617961
18033,Dekalb County,Indiana,32.9,63.7328094302554
18099,Marshall County,Indiana,32.9,58.362078316520204
19027,Carroll County,Iowa,32.9,74.6146435452794
19045,Clinton County,Iowa,32.9,66.6013775290572
19145,Page County,Iowa,32.9,72.4409966471632
26063,Huron County,Michigan,32.9,54.1790046804852
28059,Jackson County,Mississippi,32.9,74.9343813698936
29027,Callaway County,Missouri,32.9,68.62452860014
31041,Custer County,Nebraska,32.9,52.5936462778568
32007,Elko County,Nevada,32.9,77.9915086961379
37133,Onslow County,North Carolina,32.9,55.8027334584702
39065,Hardin County,Ohio,32.9,56.421032056293996
42013,Blair County,Pennsylvania,32.9,74.1528390679194
47107,Mcminn County,Tennessee,32.9,47.6030482768977
47185,White County,Tennessee,32.9,34.704398376659
49023,Juab County,Utah,32.9,59.070083149499396
54093,Tucker County,West Virginia,32.9,98.74297545105
01099,Monroe County,Alabama,33,41.371636657900105
05085,Lonoke County,Arkansas,33,43.6411538201716
06065,Riverside County,California,33,90.9735607490742
13185,Lowndes County,Georgia,33,75.7279008211347
18067,Howard County,Indiana,33,73.2553969733917
19125,Marion County,Iowa,33,73.9779733046029
21037,Campbell County,Kentucky,33,91.4693368859856
26077,Kalamazoo County,Michigan,33,88.8122444300073
28145,Union County,Mississippi,33,20.8805846563704
29127,Marion County,Missouri,33,77.16739702015781
31039,Cuming County,Nebraska,33,71.6631532231222
39049,Franklin County,Ohio,33,93.2593648469905
46099,Minnehaha County,South Dakota,33,89.083939274088
49015,Emery County,Utah,33,40.8956743002545
01051,Elmore County,Alabama,33.1,51.9829046227991
12083,Marion County,Florida,33.1,69.9083286336018
16045,Gem County,Idaho,33.1,56.722271610103
20069,Gray County,Kansas,33.1,48.222182911728304
21161,Mason County,Kentucky,33.1,65.2102803738318
30073,Pondera County,Montana,33.1,44.3201085113598
45021,Cherokee County,South Carolina,33.1,58.0902234239362
48407,San Jacinto County,Texas,33.1,70.5824392380118
50019,Orleans County,Vermont,33.1,52.0169386339576
53011,Clark County,Washington,33.1,90.21519497885009
53017,Douglas County,Washington,33.1,83.8534631328893
54025,Greenbrier County,West Virginia,33.1,50.09552112078119
55141,Wood County,Wisconsin,33.1,75.1182502998369
05045,Faulkner County,Arkansas,33.2,64.10630131662049
19071,Fremont County,Iowa,33.2,31.3247539742619
20133,Neosho County,Kansas,33.2,71.5731891348089
20191,Sumner County,Kansas,33.2,56.33544812796
27007,Beltrami County,Minnesota,33.2,78.3940468979839
29510,St. Louis City,Missouri,33.2,98.169627757993
36039,Greene County,New York,33.2,81.6465335586572
36045,Jefferson County,New York,33.2,55.371355625808505
37151,Randolph County,North Carolina,33.2,53.0876528566771
37163,Sampson County,North Carolina,33.2,43.9714750321838
39115,Morgan County,Ohio,33.2,13.0415881756267
40119,Payne County,Oklahoma,33.2,74.0881365896676
47099,Lawrence County,Tennessee,33.2,46.7333952308703
48057,Calhoun County,Texas,33.2,63.587983686461804
48481,Wharton County,Texas,33.2,48.1501082511427
01121,Talladega County,Alabama,33.3,50.475355756004305
06031,Kings County,California,33.3,68.2029825688916
12049,Hardee County,Florida,33.3,30.9077269317329
12129,Wakulla County,Florida,33.3,71.9908778580737
18073,Jasper County,Indiana,33.3,61.972173279057095
18127,Porter County,Indiana,33.3,78.6883353058338
19179,Wapello County,Iowa,33.3,73.6772300138274
26065,Ingham County,Michigan,33.3,90.6254826254826
27015,Brown County,Minnesota,33.3,78.58521148502619
31121,Merrick County,Nebraska,33.3,51.212832550860696
36057,Montgomery County,New York,33.3,62.062908826617104
42059,Greene County,Pennsylvania,33.3,65.6060521777827
49003,Box Elder County,Utah,33.3,75.477751187875
05133,Sevier County,Arkansas,33.4,36.732116926573596
16031,Cassia County,Idaho,33.4,54.5203812614074
19057,Des Moines County,Iowa,33.4,72.3258802364431
20041,Dickinson County,Kansas,33.4,57.971959569612
31167,Stanton County,Nebraska,33.4,40.4655939746662
37081,Guilford County,North Carolina,33.4,90.8771307539825
39025,Clermont County,Ohio,33.4,77.5164069203887
39029,Columbiana County,Ohio,33.4,74.7499435593902
42041,Cumberland County,Pennsylvania,33.4,86.3162844116253
42051,Fayette County,Pennsylvania,33.4,63.9964597372752
42125,Washington County,Pennsylvania,33.4,82.3252081452503
47059,Greene County,Tennessee,33.4,63.8855627779678
48347,Nacogdoches County,Texas,33.4,51.1546254620822
54041,Lewis County,West Virginia,33.4,11.0902365995421
01073,Jefferson County,Alabama,33.5,80.0290786858568
01107,Pickens County,Alabama,33.5,4.0840872248078
10005,Sussex County,Delaware,33.5,64.9546293253798
12013,Calhoun County,Florida,33.5,35.5290152403283
12029,Dixie County,Florida,33.5,27.107822662449998
17201,Winnebago County,Illinois,33.5,88.4257928859296
18109,Morgan County,Indiana,33.5,66.4544441348565
21059,Daviess County,Kentucky,33.5,87.07120179649989
22055,Lafayette Parish,Louisiana,33.5,84.0357720483303
26037,Clinton County,Michigan,33.5,72.2411788494591
26045,Eaton County,Michigan,33.5,70.8147469658805
28017,Chickasaw County,Mississippi,33.5,52.630655910206904
28129,Smith County,Mississippi,33.5,44.7181363924273
31081,Hamilton County,Nebraska,33.5,62.5517021953548
31119,Madison County,Nebraska,33.5,90.10819165378669
39113,Montgomery County,Ohio,33.5,92.5932750056299
39155,Trumbull County,Ohio,33.5,73.3395386603425
40143,Tulsa County,Oklahoma,33.5,92.1031438308986
49037,San Juan County,Utah,33.5,20.409147265463602
51085,Hanover County,Virginia,33.5,86.5083334091054
54047,Mcdowell County,West Virginia,33.5,27.7013238449061
01115,St. Clair County,Alabama,33.6,49.219015839215004
06077,San Joaquin County,California,33.6,91.5335977814081
13039,Camden County,Georgia,33.6,61.7459100204499
21129,Lee County,Kentucky,33.6,79.8647734956051
21199,Pulaski County,Kentucky,33.6,49.8062551895931
31095,Jefferson County,Nebraska,33.6,61.588397790055204
36053,Madison County,New York,33.6,69.9805928016937
37085,Harnett County,North Carolina,33.6,57.304893387637804
38055,Mclean County,North Dakota,33.6,27.8477126189745
40009,Beckham County,Oklahoma,33.6,79.6608656849621
41019,Douglas County,Oregon,33.6,49.9761692790532
45083,Spartanburg County,South Carolina,33.6,72.9284109305878
47075,Haywood County,Tennessee,33.6,49.1995073891626
53045,Mason County,Washington,33.6,66.5855217113471
05075,Lawrence County,Arkansas,33.7,35.113468179575705
17163,St. Clair County,Illinois,33.7,79.7012432012432
19157,Poweshiek County,Iowa,33.7,67.2489550959168
21151,Madison County,Kentucky,33.7,73.7359899030215
27085,Mcleod County,Minnesota,33.7,74.3303146501319
31139,Pierce County,Nebraska,33.7,56.3755637556376
45011,Barnwell County,South Carolina,33.7,59.308368546311094
46013,Brown County,South Dakota,33.7,84.713192867027
05003,Ashley County,Arkansas,33.8,44.0037771482531
05145,White County,Arkansas,33.8,56.9667543151701
13129,Gordon County,Georgia,33.8,62.8180175170304
18177,Wayne County,Indiana,33.8,70.3799978964134
20037,Crawford County,Kansas,33.8,77.9790618905881
20059,Franklin County,Kansas,33.8,54.4853054316049
23017,Oxford County,Maine,33.8,28.504422174913902
27111,Otter Tail County,Minnesota,33.8,49.2901249979195
31179,Wayne County,Nebraska,33.8,40.3733113334021
36101,Steuben County,New York,33.8,50.081210463327096
38069,Pierce County,North Dakota,33.8,67.8947368421053
39001,Adams County,Ohio,33.8,23.5324089238272
39083,Knox County,Ohio,33.8,68.6994786435165
39121,Noble County,Ohio,33.8,57.8462628409493
47123,Monroe County,Tennessee,33.8,55.2367567567568
48469,Victoria County,Texas,33.8,70.2854827582431
54063,Monroe County,West Virginia,33.8,14.7139625080802
56037,Sweetwater County,Wyoming,33.8,92.6215934897805
56045,Weston County,Wyoming,33.8,67.40274934191281
06025,Imperial County,California,33.9,80.220030940112
13245,Richmond County,Georgia,33.9,75.38273146602
18023,Clinton County,Indiana,33.9,68.6532087978307
20147,Phillips County,Kansas,33.9,55.5510941577996
23029,Washington County,Maine,33.9,36.742241517928896
28051,Holmes County,Mississippi,33.9,39.664705882352905
28115,Pontotoc County,Mississippi,33.9,58.7673165726013
31021,Burt County,Nebraska,33.9,26.5397203213329
31087,Hitchcock County,Nebraska,33.9,No Data
36043,Herkimer County,New York,33.9,70.4734032823958
36105,Sullivan County,New York,33.9,52.9214997964998
39057,Greene County,Ohio,33.9,85.9376302346904
39151,Stark County,Ohio,33.9,75.4589132273184
47009,Blount County,Tennessee,33.9,63.0824955647546
48339,Montgomery County,Texas,33.9,87.3648344811691
50021,Rutland County,Vermont,33.9,80.6181073763455
54109,Wyoming County,West Virginia,33.9,26.007857076045298
05119,Pulaski County,Arkansas,34,84.6025681177576
12097,Osceola County,Florida,34,74.8049689185295
18167,Vigo County,Indiana,34,82.8511676542349
19065,Fayette County,Iowa,34,70.0599723204675
20103,Leavenworth County,Kansas,34,84.5531930484484
23021,Piscataquis County,Maine,34,44.303571428571395
26165,Wexford County,Michigan,34,73.7356338906542
27141,Sherburne County,Minnesota,34,76.9496722677835
27159,Wadena County,Minnesota,34,23.796658371845
28085,Lincoln County,Mississippi,34,45.821754948864104
